pid,time,pr,contributorsize,ageAtActions,total_commit,total_nonemerge_commit,interventionTRUE,time_after_intervention,language
152616802,15,128,87,17,14146,10760,1,3,Cuda
152616802,16,59,87,17,14146,10760,1,4,Cuda
152616802,17,64,87,17,14146,10760,1,5,Cuda
152616802,18,113,87,17,14146,10760,1,6,Cuda
152616802,19,57,87,17,14146,10760,1,7,Cuda
152616802,20,99,87,17,14146,10760,1,8,Cuda
152616802,21,67,87,17,14146,10760,1,9,Cuda
152616802,22,74,87,17,14146,10760,1,10,Cuda
152616802,23,27,87,17,14146,10760,1,11,Cuda
152616802,24,90,87,17,14146,10760,1,12,Cuda
153322501,1,28,10,18,998,995,0,0,TypeScript
153322501,2,31,10,18,998,995,0,0,TypeScript
153322501,3,31,10,18,998,995,0,0,TypeScript
153322501,4,25,10,18,998,995,0,0,TypeScript
153322501,5,6,10,18,998,995,0,0,TypeScript
153322501,6,31,10,18,998,995,0,0,TypeScript
153322501,7,7,10,18,998,995,0,0,TypeScript
153322501,8,5,10,18,998,995,0,0,TypeScript
153322501,9,22,10,18,998,995,0,0,TypeScript
153322501,10,26,10,18,998,995,0,0,TypeScript
153322501,11,18,10,18,998,995,0,0,TypeScript
153322501,12,3,10,18,998,995,0,0,TypeScript
153322501,13,20,10,18,998,995,1,1,TypeScript
153322501,14,25,10,18,998,995,1,2,TypeScript
153322501,15,18,10,18,998,995,1,3,TypeScript
153322501,16,22,10,18,998,995,1,4,TypeScript
153322501,17,28,10,18,998,995,1,5,TypeScript
153322501,18,16,10,18,998,995,1,6,TypeScript
153322501,19,13,10,18,998,995,1,7,TypeScript
153322501,20,29,10,18,998,995,1,8,TypeScript
153322501,21,20,10,18,998,995,1,9,TypeScript
153322501,22,21,10,18,998,995,1,10,TypeScript
153322501,23,10,10,18,998,995,1,11,TypeScript
153322501,24,2,10,18,998,995,1,12,TypeScript
15333809,1,37,164,75,7258,6587,0,0,C
15333809,2,63,164,75,7258,6587,0,0,C
15333809,3,48,164,75,7258,6587,0,0,C
15333809,4,28,164,75,7258,6587,0,0,C
15333809,5,35,164,75,7258,6587,0,0,C
15333809,6,23,164,75,7258,6587,0,0,C
15333809,7,37,164,75,7258,6587,0,0,C
15333809,8,61,164,75,7258,6587,0,0,C
15333809,9,57,164,75,7258,6587,0,0,C
15333809,10,45,164,75,7258,6587,0,0,C
15333809,11,43,164,75,7258,6587,0,0,C
15333809,12,14,164,75,7258,6587,0,0,C
15333809,13,28,164,75,7258,6587,1,1,C
15333809,14,35,164,75,7258,6587,1,2,C
15333809,15,24,164,75,7258,6587,1,3,C
15333809,16,28,164,75,7258,6587,1,4,C
15333809,17,62,164,75,7258,6587,1,5,C
15333809,18,30,164,75,7258,6587,1,6,C
15333809,19,33,164,75,7258,6587,1,7,C
15333809,20,22,164,75,7258,6587,1,8,C
15333809,21,31,164,75,7258,6587,1,9,C
15333809,22,17,164,75,7258,6587,1,10,C
15333809,23,22,164,75,7258,6587,1,11,C
15333809,24,36,164,75,7258,6587,1,12,C
153500249,1,5,279,15,1243,647,0,0,
153500249,2,43,279,15,1243,647,0,0,
153500249,3,22,279,15,1243,647,0,0,
153500249,4,9,279,15,1243,647,0,0,
153500249,5,8,279,15,1243,647,0,0,
153500249,6,12,279,15,1243,647,0,0,
153500249,7,6,279,15,1243,647,0,0,
153500249,8,4,279,15,1243,647,0,0,
153500249,9,23,279,15,1243,647,0,0,
153500249,10,36,279,15,1243,647,0,0,
153500249,11,39,279,15,1243,647,0,0,
153500249,12,24,279,15,1243,647,0,0,
153500249,13,24,279,15,1243,647,1,1,
153500249,14,9,279,15,1243,647,1,2,
153500249,15,44,279,15,1243,647,1,3,
153500249,16,23,279,15,1243,647,1,4,
153500249,17,17,279,15,1243,647,1,5,
153500249,18,2,279,15,1243,647,1,6,
153500249,19,2,279,15,1243,647,1,7,
153500249,20,46,279,15,1243,647,1,8,
153500249,21,8,279,15,1243,647,1,9,
153500249,22,8,279,15,1243,647,1,10,
153500249,23,6,279,15,1243,647,1,11,
153500249,24,1,279,15,1243,647,1,12,
153651476,1,46,46,17,952,946,0,0,TypeScript
153651476,2,28,46,17,952,946,0,0,TypeScript
153651476,3,19,46,17,952,946,0,0,TypeScript
153651476,4,16,46,17,952,946,0,0,TypeScript
153651476,5,23,46,17,952,946,0,0,TypeScript
153651476,6,12,46,17,952,946,0,0,TypeScript
153651476,7,17,46,17,952,946,0,0,TypeScript
153651476,8,18,46,17,952,946,0,0,TypeScript
153651476,9,36,46,17,952,946,0,0,TypeScript
153651476,10,13,46,17,952,946,0,0,TypeScript
153651476,11,19,46,17,952,946,0,0,TypeScript
153651476,12,6,46,17,952,946,0,0,TypeScript
153651476,13,20,46,17,952,946,1,1,TypeScript
153651476,14,22,46,17,952,946,1,2,TypeScript
153651476,15,18,46,17,952,946,1,3,TypeScript
153651476,16,34,46,17,952,946,1,4,TypeScript
153651476,17,47,46,17,952,946,1,5,TypeScript
153651476,18,48,46,17,952,946,1,6,TypeScript
153651476,19,32,46,17,952,946,1,7,TypeScript
153651476,20,52,46,17,952,946,1,8,TypeScript
153651476,21,26,46,17,952,946,1,9,TypeScript
153651476,22,28,46,17,952,946,1,10,TypeScript
153651476,23,18,46,17,952,946,1,11,TypeScript
153651476,24,20,46,17,952,946,1,12,TypeScript
15402300,1,20,154,74,2759,2384,0,0,TypeScript
15402300,2,12,154,74,2759,2384,0,0,TypeScript
15402300,3,7,154,74,2759,2384,0,0,TypeScript
15402300,4,23,154,74,2759,2384,0,0,TypeScript
15402300,5,48,154,74,2759,2384,0,0,TypeScript
15402300,6,48,154,74,2759,2384,0,0,TypeScript
15402300,7,47,154,74,2759,2384,0,0,TypeScript
15402300,8,43,154,74,2759,2384,0,0,TypeScript
15402300,9,24,154,74,2759,2384,0,0,TypeScript
15402300,10,27,154,74,2759,2384,0,0,TypeScript
15402300,11,37,154,74,2759,2384,0,0,TypeScript
15402300,12,22,154,74,2759,2384,0,0,TypeScript
15402300,13,15,154,74,2759,2384,1,1,TypeScript
15402300,14,35,154,74,2759,2384,1,2,TypeScript
15402300,15,58,154,74,2759,2384,1,3,TypeScript
15402300,16,40,154,74,2759,2384,1,4,TypeScript
15402300,17,45,154,74,2759,2384,1,5,TypeScript
15402300,18,41,154,74,2759,2384,1,6,TypeScript
15402300,19,28,154,74,2759,2384,1,7,TypeScript
15402300,20,29,154,74,2759,2384,1,8,TypeScript
15402300,21,50,154,74,2759,2384,1,9,TypeScript
15402300,22,58,154,74,2759,2384,1,10,TypeScript
15402300,23,38,154,74,2759,2384,1,11,TypeScript
15402300,24,49,154,74,2759,2384,1,12,TypeScript
154739597,1,62,249,16,7101,5306,0,0,Python
154739597,2,105,249,16,7101,5306,0,0,Python
154739597,3,51,249,16,7101,5306,0,0,Python
154739597,4,61,249,16,7101,5306,0,0,Python
154739597,5,69,249,16,7101,5306,0,0,Python
154739597,6,87,249,16,7101,5306,0,0,Python
154739597,7,70,249,16,7101,5306,0,0,Python
154739597,8,115,249,16,7101,5306,0,0,Python
154739597,9,62,249,16,7101,5306,0,0,Python
154739597,10,95,249,16,7101,5306,0,0,Python
154739597,11,117,249,16,7101,5306,0,0,Python
154739597,12,94,249,16,7101,5306,0,0,Python
154739597,13,125,249,16,7101,5306,1,1,Python
154739597,14,120,249,16,7101,5306,1,2,Python
154739597,15,195,249,16,7101,5306,1,3,Python
154739597,16,240,249,16,7101,5306,1,4,Python
154739597,17,212,249,16,7101,5306,1,5,Python
154739597,18,204,249,16,7101,5306,1,6,Python
154739597,19,181,249,16,7101,5306,1,7,Python
154739597,20,152,249,16,7101,5306,1,8,Python
154739597,21,199,249,16,7101,5306,1,9,Python
154739597,22,187,249,16,7101,5306,1,10,Python
154739597,23,160,249,16,7101,5306,1,11,Python
154739597,24,140,249,16,7101,5306,1,12,Python
15480067,1,7,381,75,3963,2989,0,0,JavaScript
15480067,2,17,381,75,3963,2989,0,0,JavaScript
15480067,3,30,381,75,3963,2989,0,0,JavaScript
15480067,4,85,381,75,3963,2989,0,0,JavaScript
15480067,5,109,381,75,3963,2989,0,0,JavaScript
15480067,6,91,381,75,3963,2989,0,0,JavaScript
15480067,7,145,381,75,3963,2989,0,0,JavaScript
15480067,8,177,381,75,3963,2989,0,0,JavaScript
15480067,9,139,381,75,3963,2989,0,0,JavaScript
15480067,10,173,381,75,3963,2989,0,0,JavaScript
15480067,11,89,381,75,3963,2989,0,0,JavaScript
15480067,12,18,381,75,3963,2989,0,0,JavaScript
15480067,13,20,381,75,3963,2989,1,1,JavaScript
15480067,14,46,381,75,3963,2989,1,2,JavaScript
15480067,15,30,381,75,3963,2989,1,3,JavaScript
15480067,16,21,381,75,3963,2989,1,4,JavaScript
15480067,17,25,381,75,3963,2989,1,5,JavaScript
15480067,18,26,381,75,3963,2989,1,6,JavaScript
15480067,19,46,381,75,3963,2989,1,7,JavaScript
15480067,20,11,381,75,3963,2989,1,8,JavaScript
15480067,21,19,381,75,3963,2989,1,9,JavaScript
15480067,22,16,381,75,3963,2989,1,10,JavaScript
15480067,23,15,381,75,3963,2989,1,11,JavaScript
15480067,24,20,381,75,3963,2989,1,12,JavaScript
1548202,1,33,264,109,27343,24798,0,0,PHP
1548202,2,66,264,109,27343,24798,0,0,PHP
1548202,3,36,264,109,27343,24798,0,0,PHP
1548202,4,62,264,109,27343,24798,0,0,PHP
1548202,5,38,264,109,27343,24798,0,0,PHP
1548202,6,74,264,109,27343,24798,0,0,PHP
1548202,7,67,264,109,27343,24798,0,0,PHP
1548202,8,50,264,109,27343,24798,0,0,PHP
1548202,9,88,264,109,27343,24798,0,0,PHP
1548202,10,63,264,109,27343,24798,0,0,PHP
1548202,11,46,264,109,27343,24798,0,0,PHP
1548202,12,79,264,109,27343,24798,0,0,PHP
1548202,13,60,264,109,27343,24798,1,1,PHP
1548202,14,63,264,109,27343,24798,1,2,PHP
1548202,15,66,264,109,27343,24798,1,3,PHP
1548202,16,71,264,109,27343,24798,1,4,PHP
1548202,17,66,264,109,27343,24798,1,5,PHP
1548202,18,47,264,109,27343,24798,1,6,PHP
1548202,19,71,264,109,27343,24798,1,7,PHP
1548202,20,90,264,109,27343,24798,1,8,PHP
1548202,21,106,264,109,27343,24798,1,9,PHP
1548202,22,108,264,109,27343,24798,1,10,PHP
1548202,23,55,264,109,27343,24798,1,11,PHP
1548202,24,41,264,109,27343,24798,1,12,PHP
154950925,1,10,147,15,2621,2200,0,0,TypeScript
154950925,2,2,147,15,2621,2200,0,0,TypeScript
154950925,3,25,147,15,2621,2200,0,0,TypeScript
154950925,4,57,147,15,2621,2200,0,0,TypeScript
154950925,5,65,147,15,2621,2200,0,0,TypeScript
154950925,6,50,147,15,2621,2200,0,0,TypeScript
154950925,7,64,147,15,2621,2200,0,0,TypeScript
154950925,8,58,147,15,2621,2200,0,0,TypeScript
154950925,9,66,147,15,2621,2200,0,0,TypeScript
154950925,10,27,147,15,2621,2200,0,0,TypeScript
154950925,11,71,147,15,2621,2200,0,0,TypeScript
154950925,12,67,147,15,2621,2200,0,0,TypeScript
154950925,13,72,147,15,2621,2200,1,1,TypeScript
154950925,14,60,147,15,2621,2200,1,2,TypeScript
154950925,15,49,147,15,2621,2200,1,3,TypeScript
154950925,16,61,147,15,2621,2200,1,4,TypeScript
154950925,17,43,147,15,2621,2200,1,5,TypeScript
154950925,18,63,147,15,2621,2200,1,6,TypeScript
154950925,19,50,147,15,2621,2200,1,7,TypeScript
154950925,20,38,147,15,2621,2200,1,8,TypeScript
154950925,21,40,147,15,2621,2200,1,9,TypeScript
154950925,22,50,147,15,2621,2200,1,10,TypeScript
154950925,23,50,147,15,2621,2200,1,11,TypeScript
154950925,24,37,147,15,2621,2200,1,12,TypeScript
155220641,1,31,430,17,6664,6155,0,0,Python
155220641,2,21,430,17,6664,6155,0,0,Python
155220641,3,28,430,17,6664,6155,0,0,Python
155220641,4,13,430,17,6664,6155,0,0,Python
155220641,5,34,430,17,6664,6155,0,0,Python
155220641,6,43,430,17,6664,6155,0,0,Python
155220641,7,68,430,17,6664,6155,0,0,Python
155220641,8,63,430,17,6664,6155,0,0,Python
155220641,9,49,430,17,6664,6155,0,0,Python
155220641,10,89,430,17,6664,6155,0,0,Python
155220641,11,100,430,17,6664,6155,0,0,Python
155220641,12,74,430,17,6664,6155,0,0,Python
155220641,13,214,430,17,6664,6155,1,1,Python
155220641,14,191,430,17,6664,6155,1,2,Python
155220641,15,264,430,17,6664,6155,1,3,Python
155220641,16,351,430,17,6664,6155,1,4,Python
155220641,17,360,430,17,6664,6155,1,5,Python
155220641,18,350,430,17,6664,6155,1,6,Python
155220641,19,363,430,17,6664,6155,1,7,Python
155220641,20,358,430,17,6664,6155,1,8,Python
155220641,21,282,430,17,6664,6155,1,9,Python
155220641,22,217,430,17,6664,6155,1,10,Python
155220641,23,254,430,17,6664,6155,1,11,Python
155220641,24,238,430,17,6664,6155,1,12,Python
155921978,1,6,90,17,632,626,0,0,TypeScript
155921978,2,5,90,17,632,626,0,0,TypeScript
155921978,3,9,90,17,632,626,0,0,TypeScript
155921978,4,6,90,17,632,626,0,0,TypeScript
155921978,5,3,90,17,632,626,0,0,TypeScript
155921978,6,6,90,17,632,626,0,0,TypeScript
155921978,7,26,90,17,632,626,0,0,TypeScript
155921978,8,16,90,17,632,626,0,0,TypeScript
155921978,9,4,90,17,632,626,0,0,TypeScript
155921978,10,1,90,17,632,626,0,0,TypeScript
155921978,11,9,90,17,632,626,0,0,TypeScript
155921978,12,2,90,17,632,626,0,0,TypeScript
155921978,13,14,90,17,632,626,1,1,TypeScript
155921978,14,2,90,17,632,626,1,2,TypeScript
155921978,15,7,90,17,632,626,1,3,TypeScript
155921978,16,5,90,17,632,626,1,4,TypeScript
155921978,17,1,90,17,632,626,1,5,TypeScript
155921978,18,17,90,17,632,626,1,6,TypeScript
155921978,19,31,90,17,632,626,1,7,TypeScript
155921978,20,64,90,17,632,626,1,8,TypeScript
155921978,21,21,90,17,632,626,1,9,TypeScript
155921978,22,26,90,17,632,626,1,10,TypeScript
155921978,23,12,90,17,632,626,1,11,TypeScript
155921978,24,2,90,17,632,626,1,12,TypeScript
156018,1,23,375,134,10111,8697,0,0,C
156018,2,31,375,134,10111,8697,0,0,C
156018,3,16,375,134,10111,8697,0,0,C
156018,4,21,375,134,10111,8697,0,0,C
156018,5,10,375,134,10111,8697,0,0,C
156018,6,22,375,134,10111,8697,0,0,C
156018,7,10,375,134,10111,8697,0,0,C
156018,8,24,375,134,10111,8697,0,0,C
156018,9,43,375,134,10111,8697,0,0,C
156018,10,40,375,134,10111,8697,0,0,C
156018,11,25,375,134,10111,8697,0,0,C
156018,12,24,375,134,10111,8697,0,0,C
156018,13,57,375,134,10111,8697,1,1,C
156018,14,45,375,134,10111,8697,1,2,C
156018,15,50,375,134,10111,8697,1,3,C
156018,16,24,375,134,10111,8697,1,4,C
156018,17,102,375,134,10111,8697,1,5,C
156018,18,102,375,134,10111,8697,1,6,C
156018,19,151,375,134,10111,8697,1,7,C
156018,20,72,375,134,10111,8697,1,8,C
156018,21,73,375,134,10111,8697,1,9,C
156018,22,105,375,134,10111,8697,1,10,C
156018,23,103,375,134,10111,8697,1,11,C
156018,24,87,375,134,10111,8697,1,12,C
157245200,1,28,57,14,2129,1507,0,0,Go
157245200,2,68,57,14,2129,1507,0,0,Go
157245200,3,3,57,14,2129,1507,0,0,Go
157245200,4,15,57,14,2129,1507,0,0,Go
157245200,5,38,57,14,2129,1507,0,0,Go
157245200,6,28,57,14,2129,1507,0,0,Go
157245200,7,42,57,14,2129,1507,0,0,Go
157245200,8,9,57,14,2129,1507,0,0,Go
157245200,9,11,57,14,2129,1507,0,0,Go
157245200,10,21,57,14,2129,1507,0,0,Go
157245200,11,14,57,14,2129,1507,0,0,Go
157245200,12,23,57,14,2129,1507,0,0,Go
157245200,13,25,57,14,2129,1507,1,1,Go
157245200,14,18,57,14,2129,1507,1,2,Go
157245200,15,25,57,14,2129,1507,1,3,Go
157245200,16,43,57,14,2129,1507,1,4,Go
157245200,17,26,57,14,2129,1507,1,5,Go
157245200,18,12,57,14,2129,1507,1,6,Go
157245200,19,13,57,14,2129,1507,1,7,Go
157245200,20,28,57,14,2129,1507,1,8,Go
157245200,21,10,57,14,2129,1507,1,9,Go
157245200,22,19,57,14,2129,1507,1,10,Go
157245200,23,12,57,14,2129,1507,1,11,Go
157245200,24,23,57,14,2129,1507,1,12,Go
15730865,1,160,413,73,19741,18578,0,0,Python
15730865,2,173,413,73,19741,18578,0,0,Python
15730865,3,203,413,73,19741,18578,0,0,Python
15730865,4,226,413,73,19741,18578,0,0,Python
15730865,5,178,413,73,19741,18578,0,0,Python
15730865,6,207,413,73,19741,18578,0,0,Python
15730865,7,234,413,73,19741,18578,0,0,Python
15730865,8,274,413,73,19741,18578,0,0,Python
15730865,9,321,413,73,19741,18578,0,0,Python
15730865,10,259,413,73,19741,18578,0,0,Python
15730865,11,422,413,73,19741,18578,0,0,Python
15730865,12,340,413,73,19741,18578,0,0,Python
15730865,13,289,413,73,19741,18578,1,1,Python
15730865,14,447,413,73,19741,18578,1,2,Python
15730865,15,388,413,73,19741,18578,1,3,Python
15730865,16,512,413,73,19741,18578,1,4,Python
15730865,17,372,413,73,19741,18578,1,5,Python
15730865,18,375,413,73,19741,18578,1,6,Python
15730865,19,324,413,73,19741,18578,1,7,Python
15730865,20,533,413,73,19741,18578,1,8,Python
15730865,21,458,413,73,19741,18578,1,9,Python
15730865,22,558,413,73,19741,18578,1,10,Python
15730865,23,411,413,73,19741,18578,1,11,Python
15730865,24,319,413,73,19741,18578,1,12,Python
1575956,1,23,110,108,2421,2411,0,0,Java
1575956,2,21,110,108,2421,2411,0,0,Java
1575956,3,41,110,108,2421,2411,0,0,Java
1575956,4,21,110,108,2421,2411,0,0,Java
1575956,5,15,110,108,2421,2411,0,0,Java
1575956,6,7,110,108,2421,2411,0,0,Java
1575956,7,17,110,108,2421,2411,0,0,Java
1575956,8,6,110,108,2421,2411,0,0,Java
1575956,9,7,110,108,2421,2411,0,0,Java
1575956,10,14,110,108,2421,2411,0,0,Java
1575956,11,6,110,108,2421,2411,0,0,Java
1575956,12,4,110,108,2421,2411,0,0,Java
1575956,13,9,110,108,2421,2411,1,1,Java
1575956,14,19,110,108,2421,2411,1,2,Java
1575956,15,13,110,108,2421,2411,1,3,Java
1575956,16,27,110,108,2421,2411,1,4,Java
1575956,17,13,110,108,2421,2411,1,5,Java
1575956,18,10,110,108,2421,2411,1,6,Java
1575956,19,12,110,108,2421,2411,1,7,Java
1575956,20,9,110,108,2421,2411,1,8,Java
1575956,21,32,110,108,2421,2411,1,9,Java
1575956,22,28,110,108,2421,2411,1,10,Java
1575956,23,14,110,108,2421,2411,1,11,Java
1575956,24,21,110,108,2421,2411,1,12,Java
157676260,1,2,12,14,616,567,0,0,TypeScript
157676260,2,2,12,14,616,567,0,0,TypeScript
157676260,3,8,12,14,616,567,0,0,TypeScript
157676260,4,4,12,14,616,567,0,0,TypeScript
157676260,5,3,12,14,616,567,0,0,TypeScript
157676260,6,1,12,14,616,567,0,0,TypeScript
157676260,7,1,12,14,616,567,0,0,TypeScript
157676260,8,6,12,14,616,567,0,0,TypeScript
157676260,9,3,12,14,616,567,0,0,TypeScript
157676260,10,3,12,14,616,567,0,0,TypeScript
157676260,11,3,12,14,616,567,0,0,TypeScript
157676260,12,6,12,14,616,567,0,0,TypeScript
157676260,13,38,12,14,616,567,1,1,TypeScript
157676260,14,29,12,14,616,567,1,2,TypeScript
157676260,15,37,12,14,616,567,1,3,TypeScript
157676260,16,38,12,14,616,567,1,4,TypeScript
157676260,17,36,12,14,616,567,1,5,TypeScript
157676260,18,24,12,14,616,567,1,6,TypeScript
157676260,19,30,12,14,616,567,1,7,TypeScript
157676260,20,25,12,14,616,567,1,8,TypeScript
157676260,21,20,12,14,616,567,1,9,TypeScript
157676260,22,42,12,14,616,567,1,10,TypeScript
157676260,23,32,12,14,616,567,1,11,TypeScript
157676260,24,26,12,14,616,567,1,12,TypeScript
157776824,1,28,44,14,1721,1721,0,0,TypeScript
157776824,2,25,44,14,1721,1721,0,0,TypeScript
157776824,3,8,44,14,1721,1721,0,0,TypeScript
157776824,4,67,44,14,1721,1721,0,0,TypeScript
157776824,5,79,44,14,1721,1721,0,0,TypeScript
157776824,6,60,44,14,1721,1721,0,0,TypeScript
157776824,7,45,44,14,1721,1721,0,0,TypeScript
157776824,8,104,44,14,1721,1721,0,0,TypeScript
157776824,9,86,44,14,1721,1721,0,0,TypeScript
157776824,10,102,44,14,1721,1721,0,0,TypeScript
157776824,11,115,44,14,1721,1721,0,0,TypeScript
157776824,12,123,44,14,1721,1721,0,0,TypeScript
157776824,13,137,44,14,1721,1721,1,1,TypeScript
157776824,14,73,44,14,1721,1721,1,2,TypeScript
157776824,15,113,44,14,1721,1721,1,3,TypeScript
157776824,16,104,44,14,1721,1721,1,4,TypeScript
157776824,17,54,44,14,1721,1721,1,5,TypeScript
157776824,18,36,44,14,1721,1721,1,6,TypeScript
157776824,19,40,44,14,1721,1721,1,7,TypeScript
157776824,20,42,44,14,1721,1721,1,8,TypeScript
157776824,21,43,44,14,1721,1721,1,9,TypeScript
157776824,22,45,44,14,1721,1721,1,10,TypeScript
157776824,23,28,44,14,1721,1721,1,11,TypeScript
157776824,24,6,44,14,1721,1721,1,12,TypeScript
159957569,1,10,43,14,947,874,0,0,Rust
159957569,2,10,43,14,947,874,0,0,Rust
159957569,3,17,43,14,947,874,0,0,Rust
159957569,4,13,43,14,947,874,0,0,Rust
159957569,5,8,43,14,947,874,0,0,Rust
159957569,6,10,43,14,947,874,0,0,Rust
159957569,7,23,43,14,947,874,0,0,Rust
159957569,8,11,43,14,947,874,0,0,Rust
159957569,9,9,43,14,947,874,0,0,Rust
159957569,10,9,43,14,947,874,0,0,Rust
159957569,11,26,43,14,947,874,0,0,Rust
159957569,12,20,43,14,947,874,0,0,Rust
159957569,13,12,43,14,947,874,1,1,Rust
159957569,14,15,43,14,947,874,1,2,Rust
159957569,15,22,43,14,947,874,1,3,Rust
159957569,16,15,43,14,947,874,1,4,Rust
159957569,17,21,43,14,947,874,1,5,Rust
159957569,18,10,43,14,947,874,1,6,Rust
159957569,19,4,43,14,947,874,1,7,Rust
159957569,20,7,43,14,947,874,1,8,Rust
159957569,21,10,43,14,947,874,1,9,Rust
159957569,22,3,43,14,947,874,1,10,Rust
159957569,23,4,43,14,947,874,1,11,Rust
159957569,24,3,43,14,947,874,1,12,Rust
16009986,1,4,104,73,1836,1482,0,0,Scala
16009986,2,7,104,73,1836,1482,0,0,Scala
16009986,3,4,104,73,1836,1482,0,0,Scala
16009986,4,5,104,73,1836,1482,0,0,Scala
16009986,5,21,104,73,1836,1482,0,0,Scala
16009986,6,4,104,73,1836,1482,0,0,Scala
16009986,7,13,104,73,1836,1482,0,0,Scala
16009986,8,8,104,73,1836,1482,0,0,Scala
16009986,9,5,104,73,1836,1482,0,0,Scala
16009986,10,18,104,73,1836,1482,0,0,Scala
16009986,11,20,104,73,1836,1482,0,0,Scala
16009986,12,11,104,73,1836,1482,0,0,Scala
16009986,13,17,104,73,1836,1482,1,1,Scala
16009986,14,14,104,73,1836,1482,1,2,Scala
16009986,15,12,104,73,1836,1482,1,3,Scala
16009986,16,6,104,73,1836,1482,1,4,Scala
16009986,17,20,104,73,1836,1482,1,5,Scala
16009986,18,7,104,73,1836,1482,1,6,Scala
16009986,19,5,104,73,1836,1482,1,7,Scala
16009986,20,10,104,73,1836,1482,1,8,Scala
16009986,21,13,104,73,1836,1482,1,9,Scala
16009986,22,26,104,73,1836,1482,1,10,Scala
16009986,23,32,104,73,1836,1482,1,11,Scala
16009986,24,26,104,73,1836,1482,1,12,Scala
16072585,1,26,443,74,6695,5460,0,0,Elixir
16072585,2,17,443,74,6695,5460,0,0,Elixir
16072585,3,31,443,74,6695,5460,0,0,Elixir
16072585,4,23,443,74,6695,5460,0,0,Elixir
16072585,5,26,443,74,6695,5460,0,0,Elixir
16072585,6,16,443,74,6695,5460,0,0,Elixir
16072585,7,17,443,74,6695,5460,0,0,Elixir
16072585,8,30,443,74,6695,5460,0,0,Elixir
16072585,9,17,443,74,6695,5460,0,0,Elixir
16072585,10,14,443,74,6695,5460,0,0,Elixir
16072585,11,18,443,74,6695,5460,0,0,Elixir
16072585,12,12,443,74,6695,5460,0,0,Elixir
16072585,13,15,443,74,6695,5460,1,1,Elixir
16072585,14,26,443,74,6695,5460,1,2,Elixir
16072585,15,55,443,74,6695,5460,1,3,Elixir
16072585,16,51,443,74,6695,5460,1,4,Elixir
16072585,17,31,443,74,6695,5460,1,5,Elixir
16072585,18,23,443,74,6695,5460,1,6,Elixir
16072585,19,12,443,74,6695,5460,1,7,Elixir
16072585,20,13,443,74,6695,5460,1,8,Elixir
16072585,21,21,443,74,6695,5460,1,9,Elixir
16072585,22,19,443,74,6695,5460,1,10,Elixir
16072585,23,30,443,74,6695,5460,1,11,Elixir
16072585,24,35,443,74,6695,5460,1,12,Elixir
16089035,1,6,200,73,6915,5564,0,0,JavaScript
16089035,2,19,200,73,6915,5564,0,0,JavaScript
16089035,3,12,200,73,6915,5564,0,0,JavaScript
16089035,4,19,200,73,6915,5564,0,0,JavaScript
16089035,5,11,200,73,6915,5564,0,0,JavaScript
16089035,6,10,200,73,6915,5564,0,0,JavaScript
16089035,7,18,200,73,6915,5564,0,0,JavaScript
16089035,8,16,200,73,6915,5564,0,0,JavaScript
16089035,9,27,200,73,6915,5564,0,0,JavaScript
16089035,10,10,200,73,6915,5564,0,0,JavaScript
16089035,11,6,200,73,6915,5564,0,0,JavaScript
16089035,12,4,200,73,6915,5564,0,0,JavaScript
16089035,13,6,200,73,6915,5564,1,1,JavaScript
16089035,14,6,200,73,6915,5564,1,2,JavaScript
16089035,15,3,200,73,6915,5564,1,3,JavaScript
16089035,16,45,200,73,6915,5564,1,4,JavaScript
16089035,17,27,200,73,6915,5564,1,5,JavaScript
16089035,18,14,200,73,6915,5564,1,6,JavaScript
16089035,19,5,200,73,6915,5564,1,7,JavaScript
16089035,20,2,200,73,6915,5564,1,8,JavaScript
16089035,21,13,200,73,6915,5564,1,9,JavaScript
16089035,22,3,200,73,6915,5564,1,10,JavaScript
16089035,23,19,200,73,6915,5564,1,11,JavaScript
16089035,24,10,200,73,6915,5564,1,12,JavaScript
160919119,1,22,205,15,1507,1500,0,0,Python
160919119,2,28,205,15,1507,1500,0,0,Python
160919119,3,32,205,15,1507,1500,0,0,Python
160919119,4,33,205,15,1507,1500,0,0,Python
160919119,5,24,205,15,1507,1500,0,0,Python
160919119,6,8,205,15,1507,1500,0,0,Python
160919119,7,31,205,15,1507,1500,0,0,Python
160919119,8,4,205,15,1507,1500,0,0,Python
160919119,9,22,205,15,1507,1500,0,0,Python
160919119,10,23,205,15,1507,1500,0,0,Python
160919119,11,9,205,15,1507,1500,0,0,Python
160919119,12,25,205,15,1507,1500,0,0,Python
160919119,13,36,205,15,1507,1500,1,1,Python
160919119,14,20,205,15,1507,1500,1,2,Python
160919119,15,37,205,15,1507,1500,1,3,Python
160919119,16,73,205,15,1507,1500,1,4,Python
160919119,17,32,205,15,1507,1500,1,5,Python
160919119,18,43,205,15,1507,1500,1,6,Python
160919119,19,12,205,15,1507,1500,1,7,Python
160919119,20,46,205,15,1507,1500,1,8,Python
160919119,21,57,205,15,1507,1500,1,9,Python
160919119,22,28,205,15,1507,1500,1,10,Python
160919119,23,26,205,15,1507,1500,1,11,Python
160919119,24,28,205,15,1507,1500,1,12,Python
16096528,1,11,145,76,11053,8918,0,0,C
16096528,2,12,145,76,11053,8918,0,0,C
16096528,3,12,145,76,11053,8918,0,0,C
